fan0_1,gpu1_core_temp,p1_mem_power,pkts_in,gpu4_core_temp,pcie,dimm0_temp,p0_mem_power,p0_power,gpu0_core_temp,mem_cached,gpu0_mem_temp,fan_disk_power,ps1_output_volta,proc_total,fan0_0,ambient,gpu3_core_temp,mem_free,p0_vdd_temp,p0_io_power,cpu_idle,cpu_aidle,p1_vdd_temp,p1_io_power,cpu_system,gpu3_mem_temp,proc_run,ps0_input_voltag,p1_power,ps0_input_power,bytes_in,ps0_output_volta,pkts_out,gpu1_mem_temp
0.43126317106799356,-0.3370838220774986,-0.20022721163167895,-0.22072023465522103,-0.2106491556166675,-0.21848575155715577,-0.526202929537763,-0.3444822397269254,-0.16290653098336305,-0.5788894862849232,0.7678708420763694,-0.2526631367950771,0.6487456287547292,0.051092685484402954,1.8691649054229693,0.7173576430801655,-0.4182005122778727,-0.3080740677433045,-0.8103138912364314,-0.4908596962922608,-0.35397548290824254,0.08760215188163033,0.5182938653335782,-0.38324546278795263,-0.8128023324462799,-0.06023373903595071,-0.2679912409936483,-0.09392686942929863,1.3774526884537504,-0.10264955401344238,0.20215993526498283,-0.13078476662231373,0.11175910958897095,0.3333028090911938,-0.39168692189743526
0.43126317106799356,-0.3370838220774986,-0.20022721163167895,-0.32957199369695894,-0.2106491556166675,-0.21848575155715577,-0.526202929537763,-0.6722845018092988,-0.03278533885562736,-0.13692450376906343,0.7679644113060198,-0.2526631367950771,2.9319897573321776,0.051092685484402954,1.8569529955705895,0.7173576430801655,-0.2609920462623313,-0.3080740677433045,-0.8200072933671418,-0.14498906379446913,-0.6810913746777237,0.08760215188163033,0.5182938653335782,-0.030251282266017903,-1.076899845176582,-0.06023373903595071,-0.2679912409936483,-0.09392686942929863,1.3774526884537504,-0.48089920789851365,0.20215993526498283,-0.27548445616832423,0.11175910958897095,-0.2517462006427727,-0.39168692189743526
0.43126317106799356,-0.3370838220774986,-0.20022721163167895,-0.2060492217666239,-0.2106491556166675,-0.21848575155715577,-0.526202929537763,-0.3444822397269254,-0.19543682901529677,-0.18603172404860108,0.7681381827325133,-0.2526631367950771,2.170908381139698,0.051092685484402954,1.8773061786578893,0.8218345820091191,-0.3343559970695815,-0.3080740677433045,-0.8224090176893094,-0.2932193348649528,-0.5175334287929745,0.08760215188163033,0.5182938653335782,0.1462458079949526,-0.7247698282028521,-0.06023373903595071,-0.2679912409936483,-0.09392686942929863,1.2763869559913694,0.5781998229796879,-0.12343622506972517,-0.08652874106571076,0.11175910958897095,0.27935718356545636,-0.39168692189743526
0.43126317106799356,-0.3370838220774986,-0.20022721163167895,-0.10006009938607573,-0.15573093663183035,-0.21848575155715577,-0.526202929537763,-0.3444822397269254,-0.16290653098336305,-0.2842461646076816,0.7684545358422841,-0.2526631367950771,1.6000973489953385,0.051092685484402954,1.8630589504967794,0.7173576430801655,-0.27147261066336664,-0.3080740677433045,-0.8199829942542056,-0.19439915415129877,-0.35397548290824254,0.08760215188163033,0.5182938653335782,0.2050781714152719,-0.8128023324462799,-0.06023373903595071,-0.2679912409936483,-0.09392686942929863,1.074255491066586,-0.026999623236426105,-0.07692248787905147,0.19540142187400694,0.11175910958897095,0.8898128427405763,-0.39168692189743526
0.43126317106799356,-0.3370838220774986,-0.20022721163167895,-0.33221993260855937,-0.15573093663183035,-0.21848575155715577,-0.526202929537763,-0.016679977644551897,-0.0002550408236936515,-0.2842461646076816,0.7689001036025239,-0.2526631367950771,0.4584752847066093,0.051092685484402954,1.8793414969666191,0.7173576430801655,-0.2609920462623313,-0.3080740677433045,-0.821897764353217,-0.24380924450812314,-0.5175334287929745,0.08760215188163033,0.5182938653335782,0.087413444574627,-0.9008348366897171,-0.06023373903595071,-0.2679912409936483,-0.09392686942929863,0.06359816644273378,0.4268999614256594,0.15564619807430913,-0.2774411700352183,0.11175910958897095,-0.2308640230199065,-0.39168692189743526
0.43126317106799356,-0.3370838220774986,-0.20022721163167895,-0.34152350175742585,-0.2106491556166675,-0.21848575155715577,-0.526202929537763,0.6389245465202037,-0.16290653098336305,-0.5788894862849232,0.769167444258668,-0.2526631367950771,1.2195566608990989,0.051092685484402954,1.8630589504967794,0.7173576430801655,-0.4182005122778727,-0.3080740677433045,-0.8196914048990256,-0.4908596962922608,-0.19041753702349326,0.08760215188163033,0.5182938653335782,-0.1479160091066628,-0.6367373239594148,-0.06023373903595071,-0.2679912409936483,-0.09392686942929863,0.06359816644273378,-0.17829948479045662,0.10913246088363741,-0.28396477606380627,0.11175910958897095,-0.22912384155133417,-0.39168692189743526
0.43126317106799356,-0.3370838220774986,-0.20022721163167895,-0.3281406753663641,-0.2106491556166675,-0.21848575155715577,-0.526202929537763,-0.3444822397269254,-0.19543682901529677,-0.431567825446305,0.7692743805211255,-0.2526631367950771,-0.49287643553398985,0.051092685484402954,1.8732355420404292,0.8218345820091191,-0.281953175064402,-0.3080740677433045,-0.82307092552556,-0.4908596962922608,-0.8446493205624556,0.08760215188163033,0.5182938653335782,-0.2655807359473077,-0.8128023324462799,-0.06023373903595071,-0.2679912409936483,-0.09392686942929863,0.467861096292279,-0.026999623236426105,0.20215993526498283,-0.2742680409663777,0.11175910958897095,-0.23782474889419508,-0.39168692189743526
0.43126317106799356,-0.3370838220774986,-0.20022721163167895,-0.32957199369695894,-0.2106491556166675,-0.21848575155715577,-0.526202929537763,-0.3444822397269254,-0.19543682901529677,-0.627996706564466,0.7693902281387882,-0.2526631367950771,0.07793459661036965,0.051092685484402954,1.8603451927518067,0.8218345820091191,-0.4182005122778727,-0.3080740677433045,-0.8216450535787322,-0.34262942522177714,-0.5175334287929745,0.08760215188163033,0.5182938653335782,-0.20674837252698214,-0.9008348366897171,-0.06023373903595071,-0.2679912409936483,-0.09392686942929863,1.175321223528967,-0.17829948479045662,0.01610498650229198,-0.27850378561393013,0.11175910958897095,-0.23782474889419508,-0.39168692189743526
0.43126317106799356,-0.3370838220774986,1.520612133940076,-0.33114644386061326,-0.2106491556166675,-0.21848575155715577,-0.526202929537763,0.9667268086025772,-0.19543682901529677,-0.431567825446305,0.769581822275691,-0.2526631367950771,1.4098270049472186,0.051092685484402954,1.8603451927518067,0.6128807041512261,-0.3448365614706224,-0.3080740677433045,-0.8214438569236606,-0.14498906379446913,0.4638142465154691,0.08760215188163033,0.5182938653335782,-0.1479160091066628,-0.2846073069856849,-0.06023373903595071,-0.2679912409936483,-0.09392686942929863,0.06359816644273378,0.1243002383176024,0.10913246088363741,-0.2796238000950933,0.11175910958897095,-0.236084567425623,-0.39168692189743526
0.43126317106799356,-0.3370838220774986,0.6601924611541986,-0.31311183289511824,-0.2106491556166675,-0.21848575155715577,-0.526202929537763,-0.016679977644551897,-0.16290653098336305,-0.18603172404860108,0.7697021255709561,-0.2526631367950771,1.6000973489953385,0.051092685484402954,1.8603451927518067,0.5084037652222724,-0.27147261066336664,-0.3080740677433045,-0.8032166063313508,-0.24380924450812314,-0.6810913746777237,0.08760215188163033,0.5182938653335782,-0.20674837252698214,-0.9008348366897171,-0.06023373903595071,-0.2679912409936483,-0.09392686942929863,-0.03746756601966869,0.04865030754058815,0.01610498650229198,-0.2621443625319741,0.11175910958897095,-0.2071975550473249,-0.39168692189743526
